paper_id,entity,relation
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cbds,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,lid,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,sample,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,fractions,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,hybrid,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,regulatory,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,lowaffinity,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,phosphate,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,predicts,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,mutations,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,mechanism,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,communication,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,measurement,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Fig,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,diverse,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric pluripotency model,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,topology,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric sites,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,bindingnbdcgmp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,K C values,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric inhibition,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,two-state onoff,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,modulator,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,accessibility,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,onon,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigD,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,effect,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,assays,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,define,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,treatments,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,therapies,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,degrees,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,triad,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conclusions,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,half,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,subunits,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric domain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,complex,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,active-state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,state-specific association constants,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,EPAC2,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,consists,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,screening,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,insight,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,roles,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBD state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,enzymatic function,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,parasite,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cnmp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,disruption,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,picture,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,side chain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,active structures,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBD-B,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,shift,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,autoinhibition,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,PKA C,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,experimental analyses,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,slow exchange,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,campaigns,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,interacting,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conceptualized,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,ribose-phosphate,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,setting,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,breast,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,free energies,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,reverse agonist,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,binding interactions,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,excited,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,functional response,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,phenomena,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,DG B,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,interacts,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric responses,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,base,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,observable,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,antagonism,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,balance,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosterically regulated,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conjunction,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,regulation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,sampled,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,PKG,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,B,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,B values,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,subdomains,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,substrate,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,analogue,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,higherresolution,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,non-continuous a-subdomain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,catalytic region,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,motif,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,multiple,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,level,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dealing,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,competitive,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,administered,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,NMR-based analyses,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conformational transition,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,resemble,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,hypothesis,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,knf,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,fig,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CMs,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,functions,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CE3F4R,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cgmpversuscamp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,centersofmass,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,red,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,response,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,input,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,pka,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,protein dynamics,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,R484D533 lid,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,set,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP-analog,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,complement experimental methods,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,weights,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,distribution,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,catalytic subunit C,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,anda,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,adopts,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,R484A,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,ploop,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,kinase substrate,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,limitation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,structure-based statistical mechanical model,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP binding pocket,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,plasmodium,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,maximizes,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,imatinib,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,PfPKG,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,continuous,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,relative population,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,influence,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,predicted,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Molecular Dynamics MD simulations,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,equilibrium,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBDs A,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,review,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,data,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Rap substrate,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,effector,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,inactive state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,activation FigA,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,driving,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,subdomain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,agonistically,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,binding sites,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,synergy,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,mgatp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,partial,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,active-inactive equilibrium,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric modeling,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,part,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,nucleotides,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,chemical shifts,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,regulator,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,opposite,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,chains,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,prototype,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,RC complex,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,combination,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,NMR spectroscopy,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,implications,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,helices,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conformers,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,predictions,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,viral infections,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,binding affinities,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dictated,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,parameter,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBDs FigA,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,rates,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,switch,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,multidrug,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,explore,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conformational equilibria,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,catalytic domains,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBD-ACBD-B interaction,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,fully-inactive,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigA B,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,campdependent,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,averages,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,pocket,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,intra-R-subunit,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dynamicsfunction,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,elements,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,C-terminal helix,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,flexible,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,nuclear magnetic resonance NMR,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,conformational states,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,centers-of-mass,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,thenbd,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,figs,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,analogue-NBD-cGMP,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,enzymes,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,observed,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigH-J,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,endogenous,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cms,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,glutamine,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,mwc,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,weakens,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,effective,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,efficacy,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,proteinligand complex,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,inhibition-incompetent,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,wild-type PfPKG,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dynamic,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,diverging,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,case,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,address,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,catalytic site,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,sars,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,grafting,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,results,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,fige,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,pkg,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,kinase domain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,latter,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,stable,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,C-subunit,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dictates,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,ad hoc NMR,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,apo,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,exploiting,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,started,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,less,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,instance,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,feature,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,boundnbdcgmp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,enzyme inhibition,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,agonismto-antagonism switch,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,simplify,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,engagement,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,molecule,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Allosteric modelling,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,scaling factor c,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,sbsmma,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,state-specific association constant,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,macromolecules,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigC E H I,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,trends,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,W260A mutant,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,EAMs,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,parameterized,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,levels,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,CBDs,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,kinase activity,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,inter-domain interaction,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,models,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cluster,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,kinetics,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,open topology,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,koshlandnemethyfilmers,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,measured,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,guanine Exchange Protein,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,equation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,change,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,atomic resolution,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,P-loop,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,studies,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP-versus-cAMP,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,ground state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,identified,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,proteases,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,non-additivity,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,state populations,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,differential,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,focus,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Allosteric Modeling,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,NMR chemical shift analyses,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,active structure,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,C-terminal,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric phenomena,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,structural tendencies,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,block,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,projection,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,postulates,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP-binding domain,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,end,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,mixed intermediates,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric pluripotency,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,lowresolution assays,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,relaxation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,declare,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,enhance,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,analoguenbdcgmp,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,allosteric partial,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,domain inhibition-competent,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,apo CBD-A,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,hand,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,interaction,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,DG B free energies,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,resembles,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,RMSDs,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,comparisons,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Rp-bound state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,agonism mechanisms,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,stabilization,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,form,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Rp Rp FigA,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,interface,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,experimentally,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,formation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,crossactivation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigB,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,chespa,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,primary,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,modulation,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,NMR chemical shift time scale,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,figj,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,simulations,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,dynamical information,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,vide,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,value,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,tures,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,open states,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,turn,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP-dependent protein kinase,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,adjuvant,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,Elucidating,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,properties,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,protein function,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,FigE,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,target,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,cGMP FigA,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,high,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,multidomain system,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,discuss,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,highlighting,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,unit,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,EPAC,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,intermediate states,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,disrupted,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,active state,has_body
e0d703d0c8f9ccc535f6d7f6c6114f63cd6411d4,displays,has_body
